1100	0.01852	0.01831	0.01839	1.717	1.717	1.697
1150	0.01681	0.01704	0.01712	1.716	1.72	1.701
1200	0.01577	0.0159	0.01596	1.723	1.723	1.703
1250	0.01514	0.01485	0.01492	1.729	1.724	1.705
1253.6	0.01509	0.01478	0.01485	1.729	1.725	1.705
1300	0.01411	0.0139	0.01397	1.727	1.726	1.707
1350	0.01284	0.01304	0.01311	1.722	1.727	1.708
1400	0.01203	0.01226	0.01232	1.725	1.728	1.709
1450	0.01164	0.01155	0.0116	1.732	1.728	1.71
1486.6	0.01127	0.01105	0.01111	1.733	1.728	1.71
1500	0.01108	0.01088	0.01093	1.732	1.728	1.71
